,Community 0,Community 1,Community 2,Community 3,Community 4,Community 5,Community 6,Community 7,Community 8,Community 9,Community 10,Community 11,Community 12,Community 13,Community 14,Community 15,Community 16,Community 17,Community 18,Community 19,ID,City,State,Latitude,Longitude,MeanAnnual Temperature,MeanAnnualPrecipitation,NetPrimaryProductivity,Elevation,Residence,NumberBedroooms
585,0.0015124667011424796,3.475939563591489e-07,0.4366828434139479,0.031337461868005984,0.0026796457238506795,0.05815982453367666,0.052050159547432084,0.00038349614273908107,0.010300634798619713,0.003788975234143082,0.0017341332849843663,0.22116306294886784,0.03624355513689423,0.0005556104230312218,0.10680974357736814,3.475939593213722e-07,0.011094053183544533,0.007697870183240336,3.2465273962833466e-05,0.017773302836633108,585,Saugus,MA,42.4,-71.0,9.388990826,94.63203364,,52.88596344,One-family house detached from any other house,3
383,0.3783804583884058,0.001624398925953278,0.17262230074602394,0.0013977507617909308,0.009636539360259783,0.1553248916081801,0.000112429592989867,0.02359992890888409,4.571386871943398e-07,4.571386863627062e-07,4.5713868677890564e-07,4.5713868417839305e-07,0.011090435383183743,0.010609808617027771,0.09095331584614963,0.004613274760596659,0.00322673171248481,0.02027051496312393,0.009788037984270134,0.10674735388593104,383,durham,NC,36.0,-78.9,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,2
1215,0.0019256457146675848,1.5098897843660482e-06,0.1262900544150663,0.00876280013023239,0.014172223467040574,0.018214598978723587,0.6404301431864675,1.5098897788350622e-06,0.00030322403064707217,1.5098897914539917e-06,1.5098897980285005e-06,0.002103330627697323,0.004838324920863547,0.008511796369128811,0.000865504545571078,1.5098898140382595e-06,0.001658103164238281,0.028726574275026912,0.14318861683584935,1.509889813028356e-06,1215,Sandpoint,ID,48.3,-116.6,5.382568807,70.92737003,1.670351305,902.4277954,One-family house detached from any other house,4
528,0.050159084722876515,3.1371564902246704e-07,0.15987927722707546,3.1371565185006875e-07,3.1371565470242467e-07,0.4666870644730236,3.137156547353687e-07,3.137156542694128e-07,3.137156530967332e-07,3.1371565099278437e-07,3.1371565446412243e-07,0.18033244306945068,0.0018271802848063116,3.137156562150399e-07,0.10196256365562123,0.00010651690921168204,0.0001913815648382933,0.02600342047800721,3.137156541020957e-07,0.012847930458555715,528,Beaufort,SC,32.4,-80.7,19.135321100000002,106.0122324,2.820033317,2.902759552,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
174,0.0002137889640299561,0.0001340413855287102,0.29399030140789656,0.003216402014020594,0.0008117659840028652,0.013096342696582006,0.5742617455331729,8.371423315822579e-07,0.017337906422798918,8.371423388019103e-07,8.371423386639838e-07,0.0008452233416048788,0.008294580124071846,8.371423539047225e-07,4.6065912174734164e-05,0.0031685135905122033,0.011456041280770383,0.010546473290562651,0.048050301130509426,0.014527158352398432,174,Maple Valley,WA,47.3,-122.0,11.17285933,85.4941896,2.0140823780000003,144.7330322,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
66,0.008128952186402893,7.199009430507554e-07,0.5611543566801949,7.199010327460493e-07,0.00018632898620670154,0.0007534617355860028,0.2622686739445535,7.19900942005992e-07,0.12253058606717178,7.199009471378052e-07,7.199009665403696e-07,7.199009585501453e-07,0.003458994944247144,0.00251454711813244,4.593177728014824e-05,0.004597803028849059,0.0024251915593751297,0.0004591446847143065,0.03147098798053996,7.199009564524116e-07,66,Portland,ME,43.7,-70.3,7.452217125,90.46429664,2.157556027,56.46136093,"Low rise apartment (multiple units, with 4 or fewer stories)",2
1238,0.001541686296463836,3.2592612132100057e-07,0.06757595259197811,0.007194756580980667,0.02384418386542092,0.20194639719099722,0.00023731700014089754,3.2592613057060734e-07,0.0017783837180668065,3.2592612144168974e-07,0.0032257048145804316,1.137050206818071e-05,0.0011623472766093645,0.0028821996607350784,0.005996340607460213,0.0039019069518307784,0.00040840371378644184,0.00046683951836712313,0.04409362363129071,0.6337316083008497,1238,Due West,SC,34.3,-82.4,16.14831804,99.36100917,1.467633252,175.47389219999997,One-family house detached from any other house,3
560,0.0006333370431277787,3.4256899448171307e-07,0.378799498393643,0.00020764824017197045,0.001380893996193181,0.1211964589858544,3.4256900153361e-07,0.0008998251785454068,0.025880341405877586,3.425689963755753e-07,3.42568998322981e-07,3.4256900090601397e-07,0.006499258419772982,0.37373919377737225,0.00025018529935520186,0.02226807598416409,0.001435569588368522,0.00014835949064583565,0.0014375556356136482,0.06522208571630228,560,Winston-Salem,NC,36.1,-80.3,14.288379199999998,90.05229358,2.060455779,275.85556030000004,One-family house detached from any other house,3
994,0.0013860544264210429,9.621860925007147e-07,0.33907527692091094,0.0008294702865015496,9.621860890881189e-07,0.2799204752891012,0.018824020469108214,0.00017772705386207084,9.621861107395441e-07,0.21842171270099225,0.0008305355235000176,9.6218609602477e-07,9.621861077313564e-07,9.62186113582716e-07,0.00013327419059496306,0.12652741346764143,0.00024076850108126923,9.621861046298809e-07,0.01362557368146791,9.621861027581583e-07,994,Vernon,CT,41.8,-72.4,9.280504587000001,102.9594801,2.031117504,150.35861210000002,One-family house detached from any other house,3
851,4.1129583700111625e-07,4.112958292674251e-07,0.9761008059488638,0.0014167130567430746,4.112958337525758e-07,4.112958338993632e-07,4.112958370209283e-07,2.348537283570254e-05,0.0012844805855888016,4.112958298518747e-07,0.0013474625586443012,4.1129583040281096e-07,4.1129583273688855e-07,0.019743479995464594,4.112958450305746e-07,4.1129583566337743e-07,7.822563600860028e-05,4.1129583576218207e-07,4.112958372022113e-07,4.112958336443534e-07,851,Santa Monica,CA,34.0,-118.5,14.72262997,37.28784404,1.2204345859999999,389.55963130000004,"Low rise apartment (multiple units, with 4 or fewer stories)",2
320,0.012746777799491215,4.674950728651804e-07,0.07957913654656062,0.0012490705520258258,0.00024892469859221584,0.0025968228056605248,0.0011422773882461884,0.001014695192679666,0.030890904901200403,4.674950780827403e-07,4.6749508389930195e-07,0.00010023670412474898,0.0023679958912861563,0.006171145166548149,0.314956239920555,0.002070884284341694,0.0024659504054094505,0.20760466246338663,0.07696122697773758,0.25783164581691914,320,Bonham,TX,33.6,-96.2,17.49556575,85.98761468,1.026612659,183.41027830000002,One-family house detached from any other house,1
471,0.004740767334582719,2.7557623077195197e-07,0.15857083116479959,0.03312563378703917,2.7557623403426696e-07,0.0943332999530579,0.018241546039138707,0.0006147750821987651,0.0010280210276832047,0.000192049142037419,0.0005561625750287243,0.0031743407288734866,0.01471712132925122,0.0016439689345028993,0.3767206627381342,2.755762362936407e-07,0.0030370063102735695,2.7557623681663234e-07,0.029827171751462458,0.25947553979699833,471,Frederick,MD,39.4,-77.5,12.51139144,88.78639144,1.2092671190000002,137.5811157,One-family house detached from any other house,4
976,0.6260816974316533,0.00018905916872206537,0.06557826393187224,0.0004629887870513119,3.6406530237378797e-07,0.013657778984291472,0.003981454516917956,8.008517961113954e-05,0.003095421672624393,0.00024049874609353674,3.6406530734280257e-07,3.640653057782965e-07,0.005199907161135442,0.0004455242612400364,0.27650007047449576,3.640653051076315e-07,3.640653096349371e-07,3.640653068167816e-07,3.640653069482532e-07,0.004484701227147527,976,Raleigh,NC,35.8,-78.7,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,2
279,3.472704635561653e-07,3.4727045488986975e-07,0.19380401258358945,0.00010920974665081773,0.007674733296751303,3.4727045979294675e-07,3.47270459649786e-07,3.4727046157115457e-07,0.001970042929111933,5.96636088606934e-05,3.4727045874607306e-07,3.4727045788723925e-07,3.4727046193681044e-07,0.022301522484098165,3.62902812919714e-05,0.00795561046456906,3.472704659954425e-07,0.09378797888730017,0.6622089006828886,0.010088909600743753,279,canyon,TX,35.0,-101.9,14.72545872,38.16345566,0.484706239,1060.0039060000001,"Low rise apartment (multiple units, with 4 or fewer stories)",1
418,0.018492271925366073,4.4268942789573685e-07,0.2954522578970612,0.38861573524849324,4.426894374143633e-07,0.14316793443066358,4.426894359612522e-07,0.0028501348626825736,4.426894343280664e-07,0.00231709873773736,4.4268942884040565e-07,0.0009284946316987561,0.017571117954721285,1.7435717445885216e-06,0.0124130761685868,4.42689435393434e-07,0.001099949697698556,4.4268943638101815e-07,0.010959421354935509,0.10612766469257434,418,Candler,NC,35.6,-82.7,10.49357798,112.84908259999999,2.549742582,790.3125,One-family house detached from any other house,3
295,0.0025893707422494808,0.001760414150769512,0.46905762797680556,7.908186793484226e-06,0.06471504535217804,0.13852452092273582,3.0024981483381745e-07,3.0024981534723806e-07,0.012826764249448293,3.0024981190443934e-07,3.002498154374727e-07,3.603203915819976e-05,0.023948041874014333,0.0037162407679853363,0.0022947429369117246,0.01726534885493724,1.922268788107032e-05,0.011827101995846375,0.00012037496223732499,0.2512900413007906,295,Carrboro,NC,35.9,-79.1,14.88906728,97.33899083,1.698932469,136.73361210000002,One-family house detached from any other house,1
842,3.2450044000578654e-07,7.11521947987761e-06,0.8623734965988146,3.245004392583033e-07,3.245004415698566e-07,0.0415533832145351,0.00016185907735953028,3.2450043176664857e-07,0.00023190288460504406,3.245004342677289e-07,3.245004396384095e-07,3.2450043529511747e-07,3.2450043800866994e-07,3.2450043615734534e-07,0.00032490214400310514,3.245004362542015e-07,0.0014793632267957274,3.2450044074731846e-07,3.245004388187447e-07,0.09386408362915528,842,La Grange,KY,38.4,-85.4,12.27905199,96.61666667,1.920199875,229.5286102,One-family house detached from any other house,4
202,0.00563232213704506,3.4073640123067586e-07,0.24839970553620738,0.000830288500445687,0.00028486631374924934,0.011470369179523153,0.03930207625790428,0.0002614483830606498,0.00827718157281357,3.40736402415383e-07,3.407364023003815e-07,0.24063208322715393,3.4073640831248783e-07,0.01225713131804565,0.1340056770578674,0.002787663060320384,0.026726315309712294,0.026850068385939937,0.005482739150930479,0.23679870166366665,202,Naperville,IL,41.8,-88.2,9.353211008999999,74.33493884,1.0977816390000001,214.69833369999998,One-family house detached from any other house,4
615,3.679690378706149e-07,3.679690330249809e-07,0.37310943037289057,0.024463849323283316,0.001800808433896037,0.0003053798917815803,0.5266602052024644,3.6796904527497353e-07,3.6796903641360225e-07,3.6796903456654224e-07,0.001579737024255651,0.0014028868603740393,0.00014380307836112864,0.028618259449573913,0.00012157247694128847,0.0008635101921601262,0.00015651078238632134,3.6796903701927676e-07,0.04077147112836878,3.6796903867980046e-07,615,Kirkland,WA,47.7,-122.2,11.1014526,79.94380734,2.608986975,84.25081635,One-family house detached from any other house,5
434,0.003603805724958973,4.4331743862346876e-07,0.030053824185305115,0.0076588071819361616,9.648643475891244e-05,0.05036611609492141,0.042154308881757446,0.000367140029204477,0.21408319483622124,0.0008205935256436396,6.0659269973956754e-05,0.004285372061503723,0.006224916552944514,0.003374084718712092,0.0018228843841408746,0.003834390302122108,0.0071803404954841445,0.015886105305151672,0.08009428203902931,0.5280322446587915,434,Franklin,IN,39.4,-86.0,11.52247706,87.31085627,1.085099943,225.4174957,One-family house detached from any other house,3
913,0.000464928179709935,2.9061488992083284e-07,0.0030686811664512263,0.0006918517220096332,0.000382421043792358,0.1386271605149401,2.906148902210379e-07,6.243190417540992e-05,0.11078869294175599,2.9061488943377985e-07,0.02045916569421463,0.00013206994754821745,0.046543421645761314,0.0031929968248834476,0.0005464290977515436,0.024111887078053385,6.813397445732547e-05,0.29457165268003366,0.046051406298487925,0.3102357974413043,913,Houston,TX,29.8,-95.4,20.45542813,93.55756881,2.567534829,14.17661858,"Low rise apartment (multiple units, with 4 or fewer stories)",2
813,0.0026902849238240236,0.00031487255045471594,0.508736898826999,3.8408358336057574e-07,3.840835883985388e-07,3.840835855492284e-07,0.0024475944890629234,3.840835767622097e-07,0.056349196551012226,3.8408358007299545e-07,3.840835818678827e-07,0.42080048646620993,0.003181794017931112,0.0001131865199389886,0.0018271936379431033,0.0005181023362742681,0.0003498156280885231,0.00034701375419623245,3.840835862284311e-07,0.00232087171298275,813,San Francisco,CA,37.8,-122.5,14.09617737,41.10183486,1.87041945,115.66960139999999,"Low rise apartment (multiple units, with 4 or fewer stories)",2
168,0.015891546098164115,3.0721399976872444e-07,0.040094599355155885,8.294499417333923e-06,3.07214001680057e-07,0.01055800975380851,3.072140041548668e-07,0.008220243923347775,3.072140058914012e-07,3.0721400276056245e-07,3.072140074651491e-07,3.0721400123090575e-07,0.0023388823248397853,3.072140072896128e-07,0.0014503738924337222,3.072140076987784e-07,0.9199740393003579,3.072140052493833e-07,3.0721400560203537e-07,0.0014606314984259804,168,Raleigh,NC,35.8,-78.7,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,2
831,0.0030671179046325614,3.201967344931255e-07,0.33760817185226616,8.526428417457167e-05,0.0017048464281502484,0.06018892039600535,0.27274668332689517,3.201967354904371e-07,0.018240357637012507,0.0005432795181765705,3.201967314627922e-07,0.0005583524075973825,0.013789969323411566,0.06216002034939614,0.0017741915438064947,3.2019673220889667e-07,3.201967385361045e-07,0.03405529372168646,0.00023679333495858946,0.1932391369881581,831,Chesterfield,MO,38.7,-90.5,13.017737,77.81299694,1.078664447,169.9763947,One-family house detached from any other house,4
158,0.0002462279945451726,0.0008741737656887928,0.27085096329423775,3.6476382184356317e-07,0.004573573669310898,0.2566038695902901,0.005973308928686452,0.00022365706965017627,0.015070524220324922,0.00020741869614829486,0.02849528197960994,3.6476382390605144e-07,0.029416062146444693,0.007291486535302999,0.00010779796052609006,0.18711625396632964,3.647638263764673e-07,0.004080437520047712,0.04872268354584316,0.1401451848255411,158,Fuquay varina,NC,35.6,-78.8,15.40512232,94.05412844,1.8242353130000002,96.75722504,One-family house detached from any other house,3
1286,0.3881128721498546,0.0001778598721540038,0.18385410509616087,0.005494914828574869,0.002194227755395991,0.29323460999876977,0.0010495418167822512,0.010342558717386721,0.0007750984897727641,0.003477789217263279,4.131036508255378e-07,4.1310365531627886e-07,0.00954308302044093,0.001753961735828387,0.015463670634885386,4.1310365267840205e-07,0.04107995317321804,0.0009124429434092309,0.013724207652160418,0.028807863586983628,1286,Raleigh,NC,35.9,-78.7,15.40512232,94.05412844,1.698932469,96.75722504,One-family house detached from any other house,3
964,0.553102863883585,3.8295395497697333e-07,0.08023913015122065,3.8295399191604734e-07,3.829539644628276e-07,0.03124605432865189,0.0002505299028680266,0.0036325464761080327,3.8295396304383205e-07,3.8295396121279563e-07,3.8295395653854744e-07,3.829539594960791e-07,0.01851993069756092,0.00017952090278333058,0.017348408086341822,3.829539610411591e-07,3.8295396557106904e-07,0.12072801446566887,0.10078101640653735,0.07396853811299595,964,Sulphur Bluff,TX,33.3,-95.4,17.85053517,94.23753823,1.4299666869999998,122.16666409999998,One-family house detached from any other house,3
673,1.809576533834187e-05,4.1534793814026856e-07,0.1945878132208156,1.4005341634219343e-05,0.001387237124765993,0.20865448130113154,0.2439869726700255,0.0001608878470924681,0.12447377384276156,0.0004010071913455662,0.0006778461328237512,4.15347940875697e-07,0.01098466292976716,0.17490859704053557,4.270677413892883e-05,0.017161155547583982,6.275603775282458e-05,5.240465359657785e-05,0.0006003684613258413,0.021824397421685536,673,Brookline,MA,42.3,-71.1,9.388990826,94.63203364,,52.88596344,"Low rise apartment (multiple units, with 4 or fewer stories)",3
635,4.152962025324062e-07,4.152961917456783e-07,0.0197553156215505,0.10232660299737037,0.0012564758603195213,0.04010922789077163,0.01463152555082609,4.1529619811012026e-07,0.045366143848203956,0.0004720018194837266,4.152961967728852e-07,3.959261182401644e-05,0.00459040725339419,0.007331242745048214,0.00021565716386701377,0.00033072136514282984,4.152962043308415e-07,0.205345543540684,0.06831499004655135,0.4899124752039691,635,Arlington,TX,32.8,-97.1,18.83256881,69.65810398,0.82370533,197.87055969999997,One-family house detached from any other house,5
634,0.009107560385322367,8.409014532674005e-07,0.05754393820021813,0.00411323100411068,0.05820829697766239,0.1822195807690381,0.21305675374189265,8.409014699736756e-07,0.060870083325591344,8.409014580448492e-07,0.021361165790625105,0.001563018432719135,8.409014601024947e-07,0.005320025495610774,0.081202826964379,0.0007180647964431211,0.04455974990910402,0.01390168029871412,0.24624981940126422,8.409014634957381e-07,634,sa,CA,38.5,-122.6,13.79816514,72.84296636,2.4834948480000003,120.170105,One-family house detached from any other house,2
304,4.970771897520101e-07,4.970771870467542e-07,0.9144382879353699,4.970771953287088e-07,4.970771980588172e-07,4.970771941351275e-07,0.0279014470793693,4.970771866542666e-07,0.020560065214282313,4.970771903551644e-07,4.970771929471332e-07,0.0014429612214870988,4.970771963628282e-07,0.0053868699931765235,4.970771927167481e-07,0.007543427989422377,4.970772048256432e-07,4.970771980812811e-07,0.02265794608085172,6.302955971473589e-05,304,San Francisco,CA,37.8,-122.5,13.36735474,74.6293578,1.87041945,176.9082031,One-family house attached to one or more houses (e.g. a townhouse or condominium),4
523,0.012112208078025377,7.419741602723861e-05,0.004969206541971521,0.20510137419798108,0.00028176569354249916,0.048921769857007795,0.021459293958071037,0.002155442414545088,0.003813843496943684,0.0007453295690225888,0.0018399217992280574,0.3167325333231073,0.004558549886841325,0.0033382092920993655,0.22534435781335915,0.002365162734081093,0.02244117512151539,0.00037525283816482565,0.016434453750313886,0.10693595221815165,523,Boalsburg,PA,40.8,-77.8,9.469877676,80.85925076,2.201847367,372.65859989999996,One-family house detached from any other house,3
1178,0.019248239015061366,3.7465812519693725e-07,0.9763688139052328,3.7465813863818847e-07,0.00062758507099897,3.7465813012478313e-07,3.746581273144535e-07,3.551607308964609e-05,3.746581329381105e-07,3.746581268994729e-07,3.746581259544949e-07,3.746581267882146e-07,3.746581275206895e-07,3.746581337145143e-07,3.6880687310747506e-05,0.003075813822340346,0.000602280870280508,3.7465812756560406e-07,3.7465813160419373e-07,3.7465813135742497e-07,1178,Goldsboro,NC,35.5,-78.0,16.24013761,104.7938838,1.19734252,46.48333359,One-family house detached from any other house,3
889,0.014352175064277793,0.0010187256721451413,0.017042724411618845,0.07810478104140277,0.0006328506246768663,0.17044761137763673,6.798373973446162e-07,0.005635590981327933,0.0025128767783590186,6.798373949938858e-07,0.0001690848058261921,0.0038605602283853435,0.009758380973553587,0.0058531200836110815,0.5951870625596267,0.00044838972781907524,0.0005696619956358142,0.0022927824079194267,0.022378388166239542,0.06973387342514584,889,Warrior,AL,33.9,-86.8,16.87836391,112.53807340000002,1.309395824,195.94610600000001,One-family house detached from any other house,4
61,2.885619922881119e-07,0.0001096315761836897,0.023757853193518412,3.2602691572875264e-05,4.60460049250241e-05,2.8856198694785453e-07,2.885619875008518e-07,2.885619805040057e-07,0.18584329849795336,2.885619851200832e-07,2.885619827576611e-07,2.885619838681994e-07,2.8856198715001805e-07,0.009602084502594843,1.5809470693563726e-05,0.7726079798273975,3.42810019379992e-05,2.8856198695792093e-07,0.004284900888024837,0.0036629152873247973,61,New York,NY,40.8,-74.0,11.81796636,92.61200306,2.213204125,23.8580265,"High rise apartment (multiple units, with 5 or more stories)",2
40,0.13064216999005807,4.6439053488800597e-07,0.03773214116885165,0.006385668648849511,0.0054044969734736055,4.643905434909289e-07,4.6439054513033265e-07,0.0026676506830153723,0.0023193570437198743,4.6439054682466526e-07,0.0005217313012510628,4.643905432714875e-07,0.00044568532696982835,0.002570015994482446,0.009484982571970953,0.001117979731159885,0.7710195469299096,0.0039461078040647826,0.0054246968526284346,0.020315447026881286,40,Charles Town,WV,39.3,-77.9,12.68478593,84.65328746,1.19715324,163.789444,One-family house detached from any other house,3
112,4.300039567984892e-07,4.300039573415023e-07,0.136624619697126,4.9570094154334375e-05,4.3000396371389725e-07,0.018671690699450953,0.5148088143953471,1.2799254590308983e-05,0.3034561765936815,4.300039614396516e-07,4.300039594439998e-07,4.3000396520877366e-07,0.018757477095536747,0.0002826196778075018,0.00012045271837124237,0.00039075948788762864,0.00030475899245165116,0.004670182961251469,0.001832196247419929,1.5302061159881386e-05,112,Brighton,MA,42.3,-71.2,9.388990826,94.63203364,1.9665732930000002,52.88596344,"High rise apartment (multiple units, with 5 or more stories)",1
374,5.596958946177654e-05,2.57058839231534e-07,0.043069978771084316,2.570588436789585e-07,2.570588735901817e-07,0.0006271517086513614,0.18368444172490106,2.826994220999432e-05,2.5705884142518405e-07,2.5705883911474726e-07,2.5705883872136277e-07,2.570588425153054e-07,0.0019220440508904936,0.7549692431917223,2.5705883915635976e-07,2.5705884116938857e-07,2.570588443764467e-07,2.570588426865402e-07,0.015639816314952294,2.5705884061165983e-07,374,Milwaukie,OR,45.5,-122.6,11.17729358,90.90749235,1.927392495,96.17082977,One-family house detached from any other house,2
656,0.0027971485696130774,7.352508749178051e-07,0.2998767889536437,0.0031670319246869306,0.0007624692735544192,0.36523515023502723,7.352508781975904e-07,0.006279730348990391,7.352508789858496e-07,0.0013039704718017383,0.009506999685068502,0.1426174285985862,0.0014408640964443224,0.008393364960029827,0.08341742011076984,7.352508791007543e-07,0.0011210964779491918,0.0015029452162728964,0.018532806564297323,0.05404184350975317,656,Ocoee,FL,28.6,-81.5,21.8411315,113.35749240000001,2.1522562169999997,28.14388847,One-family house detached from any other house,3
871,0.0002831449539460033,1.8751875288868356e-06,0.019068011906435284,0.00011740501311489543,0.0010013337364727089,0.24158314916345697,0.023201516205126508,0.2838092319491325,0.0013856072368574352,1.8751875334671072e-06,0.010522326194044047,0.0007032572788036506,1.875187542407318e-06,0.026320542783691444,0.0007342562202453037,0.003307646121604113,0.12203348330218411,0.036272529461640786,0.015086981580498735,0.21456395133014067,871,Charleston,SC,32.7,-80.0,18.67018349,102.3242355,2.986409751,3.003220558,One-family house detached from any other house,3
220,4.319691862436935e-07,4.319691763866684e-07,0.35505623391679225,4.31969187990831e-07,4.3196918076420616e-07,4.3196919823421e-07,4.319691834784165e-07,1.0280930088751735e-05,0.0004582274458920626,0.0004527268565315546,4.3196918450308783e-07,4.3196918186700653e-07,4.3196918438186254e-07,0.00025627786763821953,4.3196918851073963e-07,0.0023552399945551495,4.319691781797626e-07,0.5880942080335825,0.05261906143341445,0.0006929918604744953,220,Las Vegas,NV,36.1,-115.3,17.15512232,11.21391437,0.121857966,991.2583617999999,One-family house detached from any other house,3
625,0.21474017390820463,3.8010095569426287e-07,0.21843030190488658,4.266940114361127e-05,3.801009680530673e-07,0.01509969210506953,0.2667435763040577,3.8010096100216826e-07,3.8010096294857273e-07,3.8010095770772414e-07,3.8010095712608054e-07,3.801009580593756e-07,3.801009628278843e-07,0.25407080722952413,3.80100959068149e-07,0.009314879674433748,0.013545208212349839,3.801009610582457e-07,3.8010096128592874e-07,0.008008510149765443,625,Watertown,MA,42.4,-71.2,9.388990826,94.63203364,1.9665732930000002,52.88596344,"Low rise apartment (multiple units, with 4 or fewer stories)",2
849,0.00171615959046049,3.9049687552742926e-07,0.028010392396798218,0.0005299139697466591,0.0011905772234139522,0.02302808862130445,0.0017164794275555536,0.0009479315992798087,3.904968783999186e-07,3.9049687082114496e-07,3.9049687782757635e-07,3.9049687605159146e-07,0.00453242434398847,0.0008994460107427725,0.011775286128547724,3.904968775633193e-07,0.8044634062695901,3.9049687411129907e-07,0.04985263002713689,0.07133453091330458,849,HUMMELSTOWN,PA,40.3,-76.8,10.84579511,84.23723242,1.714264089,164.0541687,One-family house detached from any other house,3
339,0.00016787690098080796,0.0001930205280462674,0.32599667058228926,0.0007285562953820569,0.006214550607128096,0.001989538058140451,0.1374303966372037,4.4731924787633746e-07,0.23417591286444298,4.4731922295203935e-07,0.004805038070512267,4.4731922376190433e-07,4.473192252765581e-07,0.0063163035667560714,0.00024654498341995416,0.03397869309006352,0.04268821952027903,0.0636347642264589,0.010212554476321465,0.13121957031565518,339,Erie,PA,42.1,-80.0,9.101911315,78.14487768,,188.9750061,One-family house detached from any other house,3
852,3.345331957601685e-07,3.34533193324943e-07,0.022446466329895998,3.3453319564979033e-07,3.345331976768131e-07,3.3453319812493394e-07,0.11993673524135494,0.0005286482323837447,3.3453319843884674e-07,3.3453319730976833e-07,3.345331937329845e-07,3.345331964721329e-07,0.0004638948922239357,3.3453319942079276e-07,3.345332001620853e-07,0.0059632016725241965,0.7765663339135709,3.345331974817896e-07,0.07220376357141538,0.0018869417482673264,852,Philomath,OR,44.6,-123.3,10.75336391,91.75344037,1.4206920090000001,144.807785,One-family house detached from any other house,4
242,0.001439002541700339,6.563144043411593e-07,0.03442828190962855,0.4913826811098357,0.0003676258708182186,0.005571971905731144,0.37240542104907765,6.563144013075761e-07,0.0223836391584991,6.563144093699897e-07,6.563144156216698e-07,0.016959819623028335,0.02033065515156872,3.8379099299823294e-05,6.563144237778833e-07,0.013335481946711202,0.007474357238262786,0.0016123223433060921,0.01198409218786037,0.0002829872926176419,242,Portland,OR,45.5,-122.6,10.72392966,91.80917431,1.927392495,120.60250090000001,One-family house detached from any other house,4
78,5.7542036472960644e-05,4.202634228428064e-07,0.1671445054687029,4.2026342433893665e-07,0.06552816511653663,4.2026343099617537e-07,0.5384217591381038,4.2026342133198885e-07,0.00020629008324643324,4.2026342345631995e-07,0.00018489941124677237,0.0007067059248479265,4.2026342716626216e-07,0.011469080027537876,4.2026343001181794e-07,0.1159982701030243,2.5023883750030768e-05,0.004570684026710101,0.09568371267240518,4.2026343512276324e-07,78,Chicken,AK,64.1,-141.8,-6.927675841,14.16506116,0.52407632,790.1705322,One-family house detached from any other house,1
42,0.009046669635116559,3.4967969423645877e-07,0.4404783827155245,0.017631714020479954,0.0014077932005895136,0.004125997975771983,0.0251902281326629,0.0005762332165703079,0.023242656637496497,1.0088892016688239e-05,7.163361253528215e-05,3.496796980876583e-07,0.0039519335755975205,0.008977329226090984,0.00795532437720001,0.00920371389587198,3.496797046697985e-07,0.10165640816199814,0.23849157198637003,0.10798127169901017,42,EDMOND,OK,35.6,-97.5,16.20550459,71.10703364,0.639725923,313.6911011,One-family house detached from any other house,3
959,8.600683813664666e-05,3.71134650809974e-07,0.1332316156257373,8.19897717085179e-06,0.026813529207785344,0.013414782097963509,0.04685076198674893,3.5751308985643106e-05,0.11703552296698808,3.711346409055298e-07,0.00043569122833721663,1.7418835898732625e-05,0.018581729110674385,0.01645839927762866,3.711346430470656e-07,0.5853133902701624,0.0003175132758745172,3.7113464217607466e-07,3.7113464090758443e-07,0.041397833318689944,959,Cambridge,MA,42.4,-71.1,9.388990826,94.63203364,,52.88596344,"High rise apartment (multiple units, with 5 or more stories)",1
142,0.00013224267979803207,3.964163968785946e-07,0.1119856918872437,1.693287034268071e-05,3.9641640401560365e-07,0.005193784502975893,0.021022437935779844,0.0007455817530215225,0.12067887430236474,3.9641640062041433e-07,0.03424746067181531,3.964164022220293e-07,0.006637570136437231,3.964164038957021e-07,0.003796962864871699,3.964164022536194e-07,0.3517043908372768,0.0034481129092428426,0.04275378567588755,0.29763379247453237,142,Columbia,MO,38.9,-92.3,12.78172783,79.97920489,1.027937615,221.4455566,One-family house attached to one or more houses (e.g. a townhouse or condominium),2
897,0.0010163803065269103,4.1880256133942896e-07,0.05782039839746472,4.188025668930656e-07,0.0005976478298946025,0.020494687556063946,0.03786623626815993,0.07701292845924072,0.029729637694559927,0.0007630371705700165,4.1880256746628233e-07,4.188025665360185e-07,0.004624175592058486,0.002719390143948712,0.015833567724550152,0.0017135250963629112,0.6873323696692892,4.4469083371749104e-05,0.010739550465603017,0.051690323332072706,897,Chevy Chase,MD,39.0,-77.1,14.01888379,87.26605505,1.81817838,64.78483582,One-family house detached from any other house,4
975,0.0022295726958545055,2.841441877218953e-07,0.10708790580998628,2.0689336774065254e-05,0.004534407282662907,0.3298103455421292,0.08450086735263207,4.204525265106043e-05,0.024310388043439806,2.8414419212222184e-07,0.004563019217238796,2.8414419161588905e-07,0.012528378610137112,0.051484259765495206,0.002277021333485615,0.20588001050155794,0.0002570388359925686,0.04307906949786378,0.02657227331235546,0.10082185517717226,975,Durham,NC,36.0,-78.9,14.54518349,92.76712538,1.698932469,137.7061157,One-family house detached from any other house,2
